OID,ID,DIR,LENGTH,BPHCODE,BPHSEG,AUTHORITY,AUTHCODE,TRAFAUTH,TRAFCODE,STREETNAME,STREETCODE,ROADNAME,START_,LAT_START,LON_START,FINISH,LAT_END,LON_END,BPHDIR,BPHType,Usable,Infra,RoadType,BPHPlace,DirType,DirTraffic,Topology,DIV_Veh,DIV_Walk,Signpost,Parking,Level_,Paint,Trees,TWIDTH,TWIDTHWAY,LENGTH_M,MAX_SLOPE,OPEN_YEAR,LASTCHANGE,Shape_Length
-1,222,0,6.410000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634800.410000000032596,165819.190000000002328,מעבר חצייה,634797.609999999986030,165824.950000000011642,דר-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,6.410000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,6.407302809635183
-1,223,0,6.850000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634294.170000000041910,165718.429999999993015,מעבר חצייה,634291.880000000004657,165711.980000000010477,מערב,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,6.850000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,6.847794481543330
-1,224,0,4.970000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634291.880000000004657,165711.980000000010477,מעבר חצייה,634290.130000000004657,165707.329999999987194,מערב,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,4.970000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,4.968025780172829
-1,225,0,7.600000000000000, ,0,אשדוד,0070,אשדוד,0070,משה דיין, ,-1,מעבר חצייה,634290.130000000004657,165707.329999999987194,מעבר חצייה,634287.719999999972060,165700.119999999995343,מערב,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.600000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.599522566876096
-1,226,0,201.509999999999991, ,0,אשדוד,0070,אשדוד,0070,שדרות בני ברית, ,-1,פינת יצחק הנשיא,634113.130000000004657,167347.450000000011642,כניסה לחנייה,633937.880000000004657,167248.070000000006985,דר-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,201.509999999999991,-1.000000000000000,-1,20/07/2023 00:00:00,201.505293771188093
-1,227,0,82.829999999999998, ,0,אשדוד,0070,אשדוד,0070,שדרות בני ברית, ,-1,כניסה לחנייה,633925.609999999986030,167239.950000000011642,יציאה מחנייה,633853.849999999976717,167198.579999999987194,דר-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,82.829999999999998,-1.000000000000000,-1,20/07/2023 00:00:00,82.830333436441649
-1,228,0,296.740000000000009, ,0,אשדוד,0070,אשדוד,0070,שדרות בני ברית, ,-1,יציאה מחנייה,633847.000000000000000,167194.950000000011642,פינת יהודה הלוי,633589.479999999981374,167047.500000000000000,דר-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,296.740000000000009,-1.000000000000000,-1,20/07/2023 00:00:00,296.737336344873881
-1,229,0,213.449999999999989, ,0,אשדוד,0070,אשדוד,0070,שדרות בני ברית, ,-1,פינת יהודה הלוי,633543.930000000051223,167021.130000000004657,פינת שדרות ירושלים,633360.630000000004657,166912.890000000013970,דר-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,220,110.000000000000000,213.449999999999989,-1.000000000000000,-1,20/07/2023 00:00:00,213.448318805802018
-1,230,0,382.250000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,פינת שדרות בני ברית,633367.349999999976717,166878.540000000008149,פינת אבן עזרא,633505.130000000004657,166522.470000000001164,מערב,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,כן,מדרכה,ללא,בצד אחד,250,125.000000000000000,382.250000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,382.254256015598685
-1,231,0,71.840000000000003, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,פינת אבן עזרא,633518.160000000032596,166489.010000000009313,שביל,633544.780000000027940,166422.470000000001164,מערב,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,לא,מדרכה,ללא,בצד אחד,250,125.000000000000000,71.840000000000003,-1.000000000000000,-1,20/07/2023 00:00:00,71.835657188406685
-1,232,0,185.509999999999991, ,0,אשדוד,0070,אשדוד,0070,שדרות ירושלים, ,-1,שביל,633564.369999999995343,166387.720000000001164,פינת שדרות הרצל,633658.449999999953434,166227.859999999986030,צ-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,קו הפרדה,,כן,מדרכה,ללא,בצד אחד,250,125.000000000000000,185.509999999999991,-1.000000000000000,-1,20/07/2023 00:00:00,185.508155105536844
-1,233,0,559.960000000000036, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,פינת שדרות הרצל,633672.130000000004657,166220.640000000013970,פינת יהודה הלוי,634156.609999999986030,166499.309999999997672,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,קיימת תקינה,בצד אחד,260,130.000000000000000,559.960000000000036,-1.000000000000000,-1,20/07/2023 00:00:00,559.957098214703024
-1,234,0,8.960000000000001, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,מעבר חצייה,634163.550000000046566,166507.209999999991851,מעבר חצייה,634171.520000000018626,166511.320000000006985,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,8.960000000000001,-1.000000000000000,-1,20/07/2023 00:00:00,8.962445019659972
-1,235,0,2.350000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,מעבר חצייה,634171.520000000018626,166511.320000000006985,מעבר חצייה,634173.510000000009313,166512.559999999997672,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,2.350000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,2.345118786515541
-1,236,0,9.529999999999999, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,מעבר חצייה,634173.510000000009313,166512.559999999997672,מעבר חצייה,634181.910000000032596,166517.049999999988358,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,9.529999999999999,-1.000000000000000,-1,20/07/2023 00:00:00,9.530752940602360
-1,237,0,400.160000000000025, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,פינת יהודה הלוי,634190.770000000018626,166520.130000000004657,פינת יצחק הנשיא,634535.030000000027940,166723.709999999991851,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,קיימת תקינה,בצד אחד,260,130.000000000000000,400.160000000000025,-1.000000000000000,-1,20/07/2023 00:00:00,400.160401308241944
-1,238,0,9.859999999999999, ,0,אשדוד,0070,אשדוד,0070,יצחק הנשיא, ,-1,מעבר חצייה,634548.729999999981374,166733.440000000002328,מעבר חצייה,634557.689999999944121,166737.559999999997672,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,9.859999999999999,-1.000000000000000,-1,20/07/2023 00:00:00,9.861960687023659
-1,239,0,2.390000000000000, ,0,אשדוד,0070,אשדוד,0070,יצחק הנשיא, ,-1,מעבר חצייה,634557.689999999944121,166737.559999999997672,מעבר חצייה,634559.790000000037253,166738.709999999991851,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,2.390000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,2.393797994862389
-1,240,0,12.869999999999999, ,0,אשדוד,0070,אשדוד,0070,יצחק הנשיא, ,-1,מעבר חצייה,634559.790000000037253,166738.709999999991851,מעבר חצייה,634570.959999999962747,166745.109999999986030,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,12.869999999999999,-1.000000000000000,-1,20/07/2023 00:00:00,12.872064863946505
-1,241,0,327.129999999999995, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,פינת יצחק הנשיא,634579.699999999953434,166748.470000000001164,מעבר חצייה,634876.849999999976717,166885.119999999995343,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,קיימת תקינה,בצד אחד,260,130.000000000000000,327.129999999999995,-1.000000000000000,-1,20/07/2023 00:00:00,327.130535274333511
-1,242,0,75.379999999999995, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,מעבר חצייה,634885.369999999995343,166888.579999999987194,שביל,634954.300000000046566,166919.040000000008149,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,קיימת תקינה,בצד אחד,260,130.000000000000000,75.379999999999995,-1.000000000000000,-1,20/07/2023 00:00:00,75.375856899437281
-1,243,0,9.850000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,מעבר חצייה,635052.959999999962747,166968.220000000001164,מעבר חצייה,635062.040000000037253,166972.049999999988358,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,9.850000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,9.850223874062753
-1,244,0,9.740000000000000, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,מעבר חצייה,635065.020000000018626,166973.209999999991851,מעבר חצייה,635073.760000000009313,166977.510000000009313,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,9.740000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,9.741594412085663
-1,245,0,294.029999999999973, ,0,אשדוד,0070,אשדוד,0070,שדרות הרצל, ,-1,פינת שבי ציון,635127.109999999986030,166996.350000000005821,פינת ז'בוטינסקי,635395.859999999986030,167115.230000000010477,צ-מז,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה קלה,הפרדה פיזית קלה,,לא,מדרכה,קיימת תקינה,בצד אחד,260,130.000000000000000,294.029999999999973,-1.000000000000000,-1,20/07/2023 00:00:00,294.026615209191561
-1,246,0,5.270000000000000, ,0,אשדוד,0070,אשדוד,0070,ז'בוטינסקי, ,-1,מעבר חצייה,635429.880000000004657,167142.299999999988358,מעבר חצייה,635434.859999999986030,167144.029999999998836,צפון,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,5.270000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,5.273003080048575
-1,247,0,2.730000000000000, ,0,אשדוד,0070,אשדוד,0070,ז'בוטינסקי, ,-1,מעבר חצייה,635434.859999999986030,167144.029999999998836,מעבר חצייה,635437.290000000037253,167145.269999999989523,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,2.730000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,2.732490768397633
-1,248,0,7.030000000000000, ,0,אשדוד,0070,אשדוד,0070,ז'בוטינסקי, ,-1,מעבר חצייה,635437.290000000037253,167145.269999999989523,מעבר חצייה,635443.369999999995343,167148.799999999988358,צ-מז,מעבר חציה,שמיש,אספלט,עירוני ראשי,מיסעה,חד כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,לא רלוונטי,200,200.000000000000000,7.030000000000000,-1.000000000000000,-1,20/07/2023 00:00:00,7.033580258543558
